AND2_,0
AND3_,1
AND4_,2
ANTENNA_,3
AOI21_,4
AOI22_,5
AOI211_,6
AOI221_,7
AOI222_,8
BUF_,9
CLKBUF_,10
CLKGATETST_,11
CLKGATE_,12
DFFRS_,13
DFFR_,14
DFFS_,15
DFF_,16
DLH_,17
DLL_,18
FA_,19
HA_,20
INV_,21
MUX2_,22
NAND2_,23
NAND3_,24
NAND4_,25
NOR2_,26
NOR3_,27
NOR4_,28
OAI21_,29
OAI22_,30
OAI33_,31
OAI211_,32
OAI221_,33
OAI222_,34
OR2_,35
OR3_,36
OR4_,37
SDFFRS_,38
SDFFR_,39
SDFFS_,40
SDFF_,41
TBUF_,42
TINV_,43
TLAT_,44
XNOR2_,45
XOR2_,46
